-17.1335	15.568	57.4997
-7.27768	-17.2861	57.7397
-1.25564	14.3947	57.6997
6.69616	16.5709	57.7447
18.4338	13.2291	57.7997
-27.2596	26.4347	57.7997
-8.76247	-2.2532	57.8997
-13.9589	28.2873	57.9997
15.0103	-21.8167	58.0997
30.9254	-10.5329	57.9497
-4.53602	-2.43509	58.0997
4.44375	16.5378	58.0997
14.4523	-8.07757	58.1997
30.8296	-11.3316	58.2997
6.81161	-2.90116	58.4997
-11.2711	23.5229	58.4997
29.0324	3.75421	58.4997
11.6996	18.5373	58.5997
-9.96273	3.85366	58.6997
-24.0093	10.6484	58.6997
-3.36232	-26.7729	58.7997
1.0736	-9.44732	58.7997
4.74172	-16.9644	58.9997
-8.97723	-21.0736	59.1497
-20.2036	-19.6228	59.2997
26.472	-6.73896	59.2997
-29.938	20.2066	59.2997
21.2938	-5.21846	59.3997
-2.53192	-9.10979	59.5497
25.7271	-1.07772	59.5497
27.4836	7.98842	59.5497
-11.8692	12.5962	59.5497
2.37467	14.9252	59.5497
